"store_id","product_sku","quantity_in_stock","reorder_threshold"
5,"28-185-7303",401,25
5,"28-197-9246",339,40
5,"28-275-5901",361,35
5,"28-433-8533",314,20
5,"28-505-8317",381,50
5,"28-608-0039",403,50
5,"28-824-9017",409,35
5,"28-840-6096",454,50
5,"28-956-1320",288,20
5,"28-968-4195",361,50
5,"28-986-8001",312,50
5,"29-017-6255",391,50
5,"29-092-3453",305,50
5,"29-135-0791",278,40
5,"29-205-1132",403,40
5,"29-344-3658",379,50
5,"29-377-7040",435,40
5,"29-436-6570",346,20
5,"29-592-7315",339,40
5,"29-741-8132",321,50
5,"29-823-6004",325,50
5,"29-875-6900",370,50
5,"29-896-7926",427,40
5,"30-429-2162",395,40
5,"30-591-7275",405,40
5,"30-806-3823",396,40
5,"30-832-5429",368,20
5,"30-964-2694",356,50
5,"30-996-2526",246,50
5,"31-157-1822",312,20
5,"31-211-5803",430,20
5,"31-255-9616",397,35
5,"31-387-5020",373,20
5,"31-403-6234",294,35
5,"31-608-1445",276,50
5,"31-627-6025",259,20
5,"31-745-6850",263,50
5,"31-746-4951",287,40
5,"31-803-5001",300,50
5,"31-969-4614",313,25
5,"32-261-0008",363,20
5,"32-270-1385",257,50
5,"32-676-1026",307,35
5,"32-933-0329",385,50
5,"32-987-5559",261,25
5,"33-335-9140",364,20
5,"33-378-1365",400,20
5,"33-440-2588",291,50
5,"33-507-9886",371,50
5,"33-670-6797",369,35
5,"33-807-7247",300,20
5,"34-075-0371",315,50
5,"34-086-3222",338,50
5,"34-110-1040",388,50
5,"34-131-8805",424,20
5,"34-291-4939",282,20
5,"34-369-7712",280,50
5,"34-538-1180",258,20
5,"34-547-0827",354,40
5,"34-709-9237",378,50
5,"34-861-4446",385,20
5,"34-928-2775",412,50
5,"35-031-1497",289,25
5,"35-257-9312",294,20
5,"35-299-0889",243,20
5,"35-328-8392",329,40
5,"35-529-2933",323,50
5,"35-617-3857",336,25
5,"35-621-2546",333,20
5,"35-835-5591",456,35
5,"36-127-4273",330,20
5,"36-177-0573",366,20
5,"36-296-9609",304,20
5,"36-330-5036",380,35
5,"36-372-2295",308,40
5,"36-383-3677",343,20
5,"36-531-4087",313,40
5,"36-636-4873",324,40
5,"36-679-4670",262,50
5,"36-840-2728",399,35
5,"36-899-5324",302,50
5,"36-918-2937",392,25
5,"37-064-7275",414,25
5,"37-246-0018",403,50
5,"37-248-6266",419,50
5,"37-567-3218",306,40
5,"37-606-0510",384,20
5,"37-610-1999",401,35
5,"37-709-3532",258,50
5,"38-049-9319",382,20
5,"38-296-6634",283,50
5,"38-390-2115",402,50
5,"38-417-4656",274,40
5,"38-555-9147",328,25
5,"38-617-7226",398,50
5,"38-655-2312",417,50
5,"38-664-2155",253,50
5,"38-732-7667",288,50
5,"38-822-8005",350,50
5,"38-924-3007",318,50
5,"39-192-3521",283,25
5,"39-232-5341",249,40
5,"39-315-3936",344,20
5,"39-358-3340",404,40
5,"39-449-0772",335,20
5,"39-479-5147",363,35
5,"39-629-5554",397,20
5,"39-768-8205",313,20
5,"39-810-2042",432,40
5,"39-913-2999",353,20
5,"40-003-7322",337,40
5,"40-021-2400",447,50
5,"40-126-0515",357,50
5,"40-205-8252",422,20
5,"40-462-2952",309,35
5,"40-630-1431",440,50
5,"40-681-9981",384,25
5,"40-683-0283",225,40
5,"40-751-8635",336,50
5,"40-795-0753",293,40
5,"40-810-9261",233,25
5,"40-860-4532",240,25
5,"40-902-1995",349,50
5,"40-913-9772",309,20
5,"40-997-2786",334,20
5,"41-131-3841",272,40
5,"41-237-5498",284,20
5,"41-240-8856",278,35
5,"41-316-8427",299,40
5,"41-475-5305",405,20
5,"41-526-4036",403,20
5,"41-538-3129",283,20
5,"41-594-5069",406,20
5,"41-729-5410",328,35
5,"41-735-9837",283,25
5,"42-134-9798",397,20
5,"42-141-5718",369,20
5,"42-175-1648",403,50
5,"42-220-9305",275,40
5,"42-495-7698",296,40
5,"42-674-3917",424,40
5,"42-879-9478",273,35
5,"42-887-6557",289,40
5,"42-907-6946",340,20
5,"43-153-8268",362,20
5,"43-164-5984",354,20
5,"43-193-9915",375,20
5,"43-469-7551",376,25
5,"43-670-8544",391,50
5,"43-693-2092",263,20
5,"43-703-9939",411,50
5,"43-851-9440",407,50
5,"43-893-5408",269,40
5,"43-910-2342",300,50
5,"44-112-3331",439,35
5,"44-128-2185",416,40
5,"44-368-7112",409,20
5,"44-408-7594",285,50
5,"44-480-9446",283,20
5,"44-538-3366",327,35
5,"44-546-5713",304,50
5,"44-552-3909",412,50
5,"44-634-8292",420,40
5,"44-637-5512",256,50
5,"44-782-1395",283,40
5,"45-050-4720",292,40
5,"45-172-7012",396,50
5,"45-194-4094",333,50
5,"45-317-9731",383,20
5,"45-380-4627",292,50
5,"45-402-0421",401,20
5,"45-634-0679",292,35
5,"45-852-2446",351,35
5,"45-992-5653",423,40
5,"46-083-7058",447,35
5,"46-255-3073",367,35
5,"46-415-8633",389,50
5,"46-436-5351",405,25
5,"46-452-9419",235,20
5,"46-496-2930",333,50
5,"46-520-1819",417,40
5,"46-622-3434",352,40
5,"46-632-8420",400,20
5,"46-753-8430",329,20
5,"46-931-6897",350,20
5,"47-441-7682",342,20
5,"47-548-6500",404,50
5,"47-554-5780",227,35
5,"47-578-4161",274,35
5,"47-581-0363",406,20
5,"47-663-5703",304,40
5,"47-749-3277",256,40
5,"47-802-5023",344,35
5,"47-843-8207",274,50
5,"47-866-6589",295,20
5,"48-242-8445",387,50
5,"48-289-0604",387,20
5,"48-414-6162",305,25
5,"48-427-0551",436,25
5,"48-461-3742",273,50
5,"48-770-6319",358,20
5,"48-789-9187",400,50
5,"48-957-6116",354,50
5,"48-957-8596",409,50
5,"49-199-6836",327,50
5,"49-311-3063",432,50
5,"49-377-9731",412,50
5,"49-526-7806",338,50
5,"49-570-8214",445,20
5,"49-579-4325",253,20
5,"49-730-0159",436,20
5,"49-861-7823",414,50
5,"49-891-4927",372,20
5,"49-919-8798",280,20
5,"50-329-3145",347,20
5,"50-329-3360",277,40
5,"50-364-5828",337,50
5,"50-679-2072",260,20
5,"50-772-2613",379,20
5,"50-942-2409",298,50
5,"51-000-8113",300,25
5,"51-069-0489",439,40
5,"51-273-4240",359,20
5,"51-312-8608",403,20
5,"51-459-5630",319,20
5,"51-462-0747",414,50
5,"51-469-4611",372,40
5,"51-583-6029",406,20
5,"51-761-6320",399,20
5,"51-934-9117",228,35
5,"52-029-2382",394,20
5,"52-123-8039",394,50
5,"52-392-5312",269,40
5,"52-402-9245",452,50
5,"52-481-5224",344,50
5,"52-797-6961",317,35
5,"53-008-2419",365,40
5,"53-050-8242",324,35
5,"53-080-8252",241,20
5,"53-146-9979",437,40
5,"53-151-5726",284,50
5,"53-446-8243",363,50
5,"53-667-4109",313,50
5,"53-680-5293",354,20
5,"53-710-7630",307,40
5,"53-805-9523",440,20
5,"53-930-2215",264,20
5,"54-109-8062",337,40
5,"54-281-3746",408,50
5,"54-374-9986",288,20
5,"54-708-7327",291,40
5,"54-758-4622",280,20
5,"54-822-9009",390,40
5,"54-830-6971",284,35
5,"55-154-4728",347,25
5,"55-164-7723",388,35
5,"55-522-8242",315,20
5,"55-631-7937",413,20
5,"55-680-0982",397,25
5,"55-697-5242",260,20
5,"55-803-3964",385,40
5,"55-936-2406",241,40
5,"56-054-8664",409,50
5,"56-191-6497",316,40
5,"56-213-0577",310,50
5,"56-303-5256",285,40
5,"56-635-6764",249,20
5,"56-657-4387",445,20
5,"56-668-5370",338,20
5,"56-810-0550",371,35
5,"56-831-6199",310,35
5,"56-875-3717",219,40
5,"56-894-3733",306,20
5,"57-101-0060",261,40
5,"57-167-0669",384,35
5,"57-394-1587",304,40
5,"57-394-4703",234,25
5,"57-437-1828",408,50
5,"57-562-2358",331,25
5,"57-613-5779",349,20
5,"57-779-4955",448,40
5,"57-861-4379",298,20
5,"57-903-6434",441,50
5,"58-005-5343",240,50
5,"58-063-8633",262,50
5,"58-122-2282",410,25
5,"58-182-6781",417,20
5,"58-219-0241",371,20
5,"58-229-1358",293,20
5,"58-946-5152",346,40
5,"59-075-2457",442,20
5,"59-725-4038",267,25
5,"59-857-6577",351,20
5,"60-198-7050",282,25
5,"60-285-3783",265,50
5,"60-311-5701",325,20
5,"60-327-4114",408,20
5,"60-343-3288",350,35
5,"60-343-7973",366,20
5,"60-456-8169",357,20
5,"60-550-4771",241,35
5,"60-632-8752",294,20
5,"60-644-6596",335,35
5,"60-747-8704",239,50
5,"60-911-3745",426,40
5,"61-293-6327",341,35
5,"61-317-9944",371,20
5,"61-582-7399",348,50
5,"61-607-7622",448,20
5,"61-680-9496",359,50
5,"61-796-6540",252,20
5,"61-801-8665",391,25
5,"61-827-4098",297,35
5,"62-100-2245",342,20
5,"62-393-9939",408,20
5,"62-509-0666",289,40
5,"62-777-6010",405,40
5,"62-795-7801",283,20
5,"62-816-8794",277,40
5,"62-998-7250",244,20
5,"63-162-9244",337,50
5,"63-168-6018",255,50
5,"63-270-7076",309,20
5,"63-822-5278",290,50
5,"63-874-9747",428,50
5,"63-890-1246",338,20
5,"63-897-8088",335,50
5,"63-918-8253",278,50
5,"63-936-0145",254,50
5,"63-956-0739",315,25
5,"64-418-8356",412,20
5,"64-478-4745",384,50
5,"64-493-5270",239,20
5,"64-854-8664",363,20
5,"65-145-9672",267,40
5,"65-235-7676",345,20
5,"65-282-0419",325,25
5,"65-368-2479",241,20
5,"65-464-5070",407,20
5,"65-527-9488",315,50
5,"65-644-1394",441,50
5,"65-674-6076",355,20
5,"65-718-0492",342,20
5,"65-759-3721",370,20
5,"65-780-5622",242,20
5,"65-854-9364",396,40
5,"66-268-8345",311,20
5,"66-312-5511",378,35
5,"66-327-2821",325,20
5,"66-378-7532",392,50
5,"66-627-9752",428,35
5,"66-716-8221",218,20
5,"66-806-6051",291,20
5,"66-854-5736",446,50
5,"66-993-4234",234,50
5,"67-025-1245",445,50
5,"67-027-7269",408,50
5,"67-130-4114",286,50
5,"67-248-6306",277,50
5,"67-270-7464",287,40
5,"67-382-4435",386,50
5,"67-473-7093",418,25
5,"67-512-9754",417,20
5,"67-546-1568",310,20
5,"67-625-9704",322,35
5,"67-710-5120",371,40
5,"67-725-6830",275,40
5,"67-984-5368",264,20
5,"68-418-6724",265,20
5,"68-436-1268",394,20
5,"68-636-4774",338,50
5,"68-732-5919",284,40
5,"68-734-1585",340,50
5,"68-761-6907",306,50
5,"68-973-8812",310,50
5,"68-977-2498",403,50
5,"68-977-6854",344,50
5,"69-171-1305",310,40
5,"69-287-9113",336,50
5,"69-561-2496",376,50
5,"69-674-5387",298,20
5,"69-743-0161",347,40
5,"69-834-2874",257,20
5,"69-895-3397",342,50
5,"70-005-5970",315,50
5,"70-145-2550",356,50
5,"70-149-6756",310,20
5,"70-206-4860",302,20
5,"70-534-7796",242,50
5,"70-542-4269",427,20
5,"70-587-1204",324,40
5,"70-612-2531",277,50
5,"70-815-4015",244,20
5,"70-854-6891",417,20
5,"70-871-4536",343,20
5,"71-015-9181",264,50
5,"71-067-3278",343,35
5,"71-074-6292",265,20
5,"71-085-4290",419,50
5,"71-300-2191",255,50
5,"71-436-5841",391,50
5,"71-516-1996",261,20
5,"71-594-6552",428,40
5,"71-631-5875",296,35
5,"71-954-4501",366,35
5,"71-999-2404",363,50
5,"72-066-4597",422,50
5,"72-341-1154",413,20
5,"72-404-5581",326,40
5,"72-780-6006",329,20
5,"72-810-9753",381,20
5,"72-970-0239",230,20
5,"72-989-2512",338,50
5,"73-010-8323",238,35
5,"73-117-6105",356,40
5,"73-118-1117",255,20
5,"73-401-5721",373,35
5,"73-561-2867",274,20
5,"73-567-6194",294,20
5,"73-751-4393",360,50
5,"73-874-7534",360,50
5,"73-942-0508",381,50
5,"73-997-6251",240,50
5,"74-132-5528",310,50
5,"74-181-4135",348,20
5,"74-234-0628",251,40
5,"74-294-3760",360,20
5,"74-305-1263",262,25
5,"74-404-0582",264,50
5,"74-430-8245",338,50
5,"74-548-9313",344,50
5,"74-562-7431",289,20
5,"74-587-2065",346,50
5,"74-610-2295",374,25
5,"74-642-2435",291,50
5,"74-666-5671",389,35
5,"74-711-7160",274,40
5,"74-818-3306",408,50
5,"74-845-3299",405,25
5,"74-943-9034",400,20
5,"75-029-9003",301,20
5,"75-080-4909",311,20
5,"75-094-1179",430,20
5,"75-152-8731",342,50
5,"75-672-4378",289,50
5,"75-927-9108",414,50
5,"76-027-4850",381,50
5,"76-070-1411",259,20
5,"76-090-4411",429,20
5,"76-264-0748",247,50
5,"76-325-9093",271,20
5,"76-340-4432",353,50
5,"76-401-7083",387,50
5,"76-459-2392",316,20
5,"76-540-6407",406,50
5,"76-584-4790",238,20
5,"76-623-7844",259,20
5,"76-854-0095",247,40
5,"76-954-1442",338,25
5,"77-013-1553",260,20
5,"77-224-2227",374,40
5,"77-377-1659",364,40
5,"77-777-4536",273,40
5,"77-937-1108",446,40
5,"77-959-1018",396,50
5,"78-237-0277",391,25
5,"78-362-8578",371,50
5,"78-614-4402",378,50
5,"78-689-8958",328,25
5,"78-953-2073",427,20
5,"78-956-4737",285,40
5,"79-136-9840",257,25
5,"79-350-5841",266,40
5,"79-400-6216",289,20
5,"79-428-8753",423,50
5,"79-494-2472",248,50
5,"79-569-8856",423,20
5,"79-741-0770",265,50
5,"79-884-8810",274,50
5,"79-920-2395",321,50
5,"80-020-8041",380,40
5,"80-025-6757",338,50
5,"80-039-1261",425,50
5,"80-072-8774",252,35
5,"80-227-6886",238,50
5,"80-334-0215",384,50
5,"80-374-5711",421,25
5,"80-375-9075",423,20
5,"80-441-7249",244,40
5,"80-459-5950",364,25
5,"80-658-6456",360,50
5,"80-698-0324",321,20
5,"80-988-4653",331,50
5,"81-268-5905",405,35
5,"81-354-4203",396,35
5,"81-573-0943",247,20
5,"81-578-7404",385,20
5,"81-605-6246",303,35
5,"81-844-2979",261,50
5,"82-041-7211",325,20
5,"82-231-4245",311,40
5,"82-243-3180",258,20
5,"82-342-7339",401,20
5,"82-380-5378",296,20
5,"82-538-4809",320,50
5,"82-678-8097",359,20
5,"82-711-0772",419,20
5,"82-811-7988",253,20
5,"82-931-7126",283,50
5,"82-948-2298",399,50
5,"82-977-7752",379,50
5,"83-108-1174",379,20
5,"83-117-7658",261,50
5,"83-400-9746",286,20
5,"83-553-9523",431,20
5,"83-556-0996",267,40
5,"83-568-3475",380,35
5,"83-573-4586",321,20
5,"83-625-3618",395,50
5,"83-704-6367",316,25
5,"83-716-2177",379,35
5,"83-727-0814",321,40
5,"83-763-5038",216,20
5,"83-917-7384",310,50
5,"83-966-3280",321,35
5,"84-075-7647",312,20
5,"84-151-2114",384,40
5,"84-198-7276",379,20
5,"84-272-0790",244,50
5,"84-327-7787",279,20
5,"84-546-7624",283,50
5,"84-624-0201",364,40
5,"84-629-1532",354,25
5,"85-207-4164",385,50
5,"85-212-2729",371,20
5,"85-440-3667",446,20
5,"85-510-2915",373,20
5,"85-561-4694",378,50
5,"85-781-5386",334,35
5,"85-806-0613",244,20
5,"85-806-8672",254,25
5,"85-835-3445",250,20
5,"86-257-4613",337,40
5,"86-273-9377",308,40
5,"86-330-0214",418,25
5,"86-482-6451",360,25
5,"86-672-4191",309,20
5,"86-692-2312",283,20
5,"86-978-6666",259,40
5,"87-013-6488",318,40
5,"87-097-5691",301,25
5,"87-104-0187",303,40
5,"87-199-2743",326,50
5,"87-272-6544",380,20
5,"87-391-9658",378,20
5,"87-423-8486",273,40
5,"87-675-1506",388,50
5,"87-698-0944",429,50
5,"87-762-1317",253,20
5,"87-791-5803",356,35
5,"87-903-3486",267,20
5,"87-997-0228",364,50
5,"88-069-5486",327,35
5,"88-183-5781",401,20
5,"88-304-2855",403,50
5,"88-401-3700",358,50
5,"88-408-0310",399,20
5,"88-586-8797",404,50
5,"88-602-8210",385,20
5,"88-746-9468",286,50
5,"88-807-8431",394,35
5,"88-951-9038",352,25
5,"88-977-0175",369,20
5,"89-181-4523",249,40
5,"89-328-9019",370,40
5,"89-335-0155",262,40
5,"89-388-3239",381,50
5,"89-543-3456",346,50
5,"89-602-6755",423,20
5,"89-624-7462",383,50
5,"89-673-1543",287,20
5,"89-713-6071",307,20
5,"89-922-4773",228,40
5,"90-128-7973",429,40
5,"90-230-9767",313,40
5,"90-303-1821",294,50
5,"90-343-9640",301,20
5,"90-492-0564",335,50
5,"90-737-0044",296,40
5,"90-773-9557",366,20
5,"90-865-9150",357,40
5,"91-105-7317",237,50
5,"91-127-7489",375,50
5,"91-257-3672",419,35
5,"91-290-9062",378,20
5,"91-417-0366",319,50
5,"91-426-3204",389,35
5,"91-553-1774",324,20
5,"91-848-0606",339,50
5,"92-152-5820",396,25
5,"92-291-7089",363,20
5,"92-362-3567",311,50
5,"92-455-2959",322,25
5,"92-551-8504",415,40
5,"92-791-0606",427,40
5,"92-837-8839",212,20
5,"93-014-4256",288,50
5,"93-015-0811",306,50
5,"93-166-3169",388,25
5,"93-198-5984",387,50
5,"93-218-8108",299,20
5,"93-342-8794",259,40
5,"93-571-7294",259,40
5,"93-682-2069",301,50
5,"93-772-3085",372,50
5,"93-813-2419",453,20
5,"93-815-0565",426,20
5,"93-966-7754",277,50
5,"94-020-6982",280,35
5,"94-029-2717",437,50
5,"94-071-2261",395,50
5,"94-092-3355",266,50
5,"94-190-5193",317,50
5,"94-355-3070",338,35
5,"94-525-6925",304,20
5,"94-528-8088",260,35
5,"94-598-3383",360,40
5,"94-658-4945",296,50
5,"95-090-2788",370,20
5,"95-130-9020",396,20
5,"95-252-9619",302,50
5,"95-262-6208",252,25
5,"95-349-0828",242,20
5,"95-354-8583",383,40
5,"95-356-1566",313,50
5,"95-357-2870",285,40
5,"95-449-1286",293,20
5,"95-640-0293",311,40
5,"95-738-4658",427,25
5,"96-164-0607",327,20
5,"96-209-1739",365,20
5,"96-316-7600",240,50
5,"96-334-2593",429,25
5,"96-503-7712",438,20
5,"96-682-8546",383,20
5,"96-774-0457",324,35
5,"96-961-2193",344,40
5,"97-040-3822",382,20
5,"97-093-4278",365,20
5,"97-283-4840",399,20
5,"97-300-7511",277,20
5,"97-710-2449",428,20
5,"97-772-2336",294,50
5,"98-064-4465",312,20
5,"98-148-0940",402,20
5,"98-235-2711",418,50
5,"98-445-7372",352,35
5,"98-499-2220",382,20
5,"98-546-7398",416,20
5,"98-556-5323",370,50
5,"98-575-4736",335,50
5,"98-652-9569",256,20
5,"98-858-6323",250,20
5,"98-909-9395",303,20
5,"99-033-5661",323,40
5,"99-048-8310",265,50
5,"99-137-1730",273,40
5,"99-194-5600",308,50
5,"99-420-3592",276,20
5,"99-543-5039",273,50
5,"99-561-4871",446,35
5,"99-894-4351",308,40
5,"99-961-0767",271,20
