"purchase_product_id","purchase_order_id","vendor_product_id","quantity_purchased","actual_unit_cost"
3536,1603,2284,472,"3.93"
3537,1423,2001,456,"5.77"
3538,1252,1820,408,"0.64"
3539,185,382,348,"2.14"
3540,1252,1827,316,"2.00"
3541,1978,2888,340,"4.00"
3542,296,587,415,"1.79"
3543,1957,2972,419,"0.80"
3544,1591,2276,473,"2.11"
3545,1074,1545,378,"8.00"
3546,1973,2897,430,"4.00"
3547,1333,1903,363,"6.40"
3548,1603,2221,429,"5.00"
3549,1595,2305,380,"1.79"
3550,180,270,459,"2.14"
3551,69,74,445,"1.79"
3552,287,536,456,"3.57"
3553,281,636,405,"1.79"
3554,1163,1734,375,"7.69"
3555,184,264,471,"3.57"
3556,872,1315,432,"6.92"
3557,1600,2196,443,"4.29"
3558,1500,2186,356,"7.81"
3559,1159,1667,480,"1.52"
3560,175,357,390,"3.57"
3561,1678,2443,472,"1.89"
3562,623,1010,356,"8.00"
3563,284,519,461,"3.57"
3564,1596,2335,468,"3.57"
3565,1595,2259,309,"2.14"
3566,185,387,349,"3.93"
3567,615,1003,322,"5.20"
3568,1602,2233,323,"2.07"
3569,1147,1715,488,"4.62"
3570,951,1401,461,"3.20"
3571,183,287,495,"4.07"
3572,536,932,315,"1.44"
3573,1594,2220,447,"2.75"
3574,1593,2378,458,"1.79"
3575,522,920,370,"4.00"
3576,277,583,470,"5.71"
3577,301,520,405,"1.79"
3578,1058,1537,307,"1.60"
3579,1145,1740,441,"13.85"
3580,70,108,422,"2.00"
3581,185,420,426,"1.75"
3582,173,455,463,"11.54"
3583,1960,2900,356,"0.64"
3584,957,1426,304,"3.04"
3585,420,696,422,"0.16"
3586,948,1453,305,"3.21"
3587,1158,1655,377,"3.20"
3588,1685,2466,312,"3.07"
3589,60,20,489,"3.21"
3590,1602,2200,398,"3.93"
3591,1675,2568,399,"6.40"
3592,1603,2224,313,"3.18"
3593,532,960,420,"2.00"
3594,814,1214,373,"1.07"
3595,1866,2771,387,"5.68"
3596,186,363,408,"4.29"
3597,1599,2376,359,"1.43"
3598,183,429,323,"9.99"
3599,303,655,366,"1.79"
3600,1595,2282,363,"5.71"
3601,1244,1775,408,"18.75"
3602,1680,2409,439,"2.14"
3603,1329,1943,329,"1.88"
3604,1599,2229,454,"3.93"
3605,862,1313,474,"7.50"
3606,412,814,480,"2.40"
3607,1782,2694,303,"5.00"
3608,67,97,321,"3.11"
3609,1151,1620,427,"0.80"
3610,188,407,339,"1.75"
3611,302,650,449,"3.57"
3612,954,3021,348,"4.14"
3613,1694,2446,494,"4.46"
3614,543,863,373,"5.00"
3615,1255,1789,491,"0.64"
3616,302,660,405,"3.07"
3617,622,1045,446,"3.20"
3618,1255,1769,319,"3.12"
3619,1513,2063,321,"2.14"
3620,299,642,397,"3.21"
3621,1965,2959,436,"9.60"
3622,1690,2518,314,"1.96"
3623,289,533,403,"0.64"
3624,957,3031,388,"6.92"
3625,1159,1624,370,"0.16"
3626,801,1257,332,"1.79"
3627,1251,1754,345,"12.50"
3628,1160,1564,320,"3.20"
3629,951,1430,405,"1.29"
3630,61,196,450,"9.60"
3631,186,460,365,"11.54"
3632,1866,3009,334,"2.50"
3633,62,56,442,"1.07"
3634,284,552,326,"3.43"
3635,801,1224,485,"7.14"
3636,1153,1627,327,"1.40"
3637,617,1110,454,"2.04"
3638,70,153,496,"0.80"
3639,1597,2351,311,"3.36"
3640,1960,2887,394,"2.00"
3641,1520,2097,481,"7.14"
3642,1866,2798,408,"2.00"
3643,1692,2485,399,"1.29"
3644,1675,2463,447,"1.79"
3645,60,202,400,"0.80"
3646,176,259,413,"3.71"
3647,415,834,316,"4.00"
3648,1602,2242,388,"1.79"
3649,298,649,312,"7.14"
3650,1785,2658,463,"6.25"
3651,1599,2214,440,"2.14"
3652,958,3028,369,"4.29"
3653,700,1149,317,"2.00"
3654,302,573,339,"1.07"
3655,1493,2044,402,"1.79"
3656,292,558,491,"47.54"
3657,414,757,315,"2.00"
3658,423,805,490,"3.28"
3659,809,1229,417,"6.79"
3660,282,664,495,"2.86"
3661,808,1236,449,"3.39"
3662,1330,1914,410,"5.60"
3663,182,453,434,"5.38"
3664,543,945,494,"1.44"
3665,1506,2082,329,"3.21"
3666,1493,2122,461,"1.43"
3667,525,952,310,"5.20"
3668,955,1400,485,"2.00"
3669,176,372,350,"3.21"
3670,300,613,455,"30.41"
3671,418,861,328,"2.00"
3672,1962,2977,327,"2.00"
3673,1437,3019,453,"1.43"
3674,1257,1792,459,"0.16"
3675,532,944,304,"1.60"
3676,958,1467,371,"3.39"
3677,1242,1750,305,"6.25"
3678,620,1113,305,"5.76"
3679,1494,2054,329,"1.96"
3680,1164,1720,347,"11.54"
3681,524,878,326,"15.62"
3682,280,550,479,"1.43"
3683,1500,2189,377,"9.38"
3684,1976,2849,356,"4.80"
3685,952,1398,454,"2.00"
3686,542,970,345,"4.00"
3687,623,1028,473,"1.60"
3688,297,682,421,"3.21"
3689,175,337,470,"1.43"
3690,808,1255,314,"1.79"
3691,814,1252,301,"1.93"
3692,703,1159,487,"2.40"
3693,187,442,418,"2.14"
3694,413,816,466,"2.56"
3695,60,4,307,"1.07"
3696,1431,2015,423,"6.92"
3697,176,277,444,"1.43"
3698,185,308,404,"3.57"
3699,866,3020,439,"2.50"
3700,1692,2491,474,"1.79"
3701,808,1190,313,"1.43"
3702,1062,1530,373,"3.20"
3703,1151,1690,364,"7.69"
3704,799,1191,367,"1.79"
3705,942,1370,383,"1.44"
3706,875,1360,310,"13.85"
3707,531,906,492,"6.25"
3708,1591,2204,330,"3.21"
3709,1148,1656,406,"0.16"
3710,1593,2365,412,"3.57"
3711,1971,3005,378,"4.88"
3712,620,1056,370,"5.60"
3713,410,854,330,"3.20"
3714,1419,1983,426,"11.54"
3715,289,518,398,"1.43"
3716,70,95,347,"4.54"
3717,1696,2432,408,"1.96"
3718,1958,2872,392,"4.00"
3719,1255,1747,343,"3.31"
3720,1594,2359,300,"2.14"
3721,1504,2134,437,"4.50"
3722,1600,2210,370,"3.21"
3723,1867,2769,301,"1.96"
3724,1957,2964,394,"7.20"
3725,279,611,364,"7.14"
3726,621,995,341,"2.00"
3727,187,445,327,"4.29"
3728,531,894,459,"12.50"
3729,291,599,417,"2.86"
3730,871,1349,394,"11.54"
3731,1598,2347,441,"2.86"
3732,864,1359,409,"5.77"
3733,1596,2265,477,"2.86"
3734,533,921,444,"5.20"
3735,1521,2191,300,"9.38"
3736,1598,2355,326,"3.57"
3737,1493,2138,435,"3.39"
3738,1519,2096,363,"6.96"
3739,1595,2332,395,"0.86"
3740,1691,2576,347,"1.92"
3741,532,904,387,"9.38"
3742,1965,2846,424,"2.80"
3743,1056,1515,334,"1.60"
3744,1773,2675,449,"9.31"
3745,1598,2312,420,"3.21"
3746,1440,1999,333,"5.23"
3747,176,345,409,"2.14"
3748,176,304,469,"1.43"
3749,1330,1966,444,"5.60"
3750,176,293,334,"1.43"
3751,1440,1984,316,"6.92"
3752,1696,2436,318,"6.79"
3753,284,540,488,"1.79"
3754,1244,1813,339,"3.20"
3755,181,416,358,"1.79"
3756,285,503,322,"1.36"
3757,1338,1951,393,"1.88"
3758,542,870,320,"15.78"
3759,178,377,468,"0.71"
3760,1506,2116,313,"3.39"
3761,698,1119,411,"4.80"
3762,1511,2079,329,"1.79"
3763,59,40,431,"1.07"
3764,539,948,395,"1.44"
3765,68,65,361,"6.79"
3766,68,3027,417,"3.57"
3767,953,3010,328,"1.43"
3768,64,133,377,"3.20"
3769,71,60,384,"4.46"
3770,1428,1987,419,"11.54"
3771,417,807,314,"3.36"
3772,185,356,364,"4.29"
3773,538,951,332,"4.80"
3774,299,675,357,"0.86"
3775,952,1399,341,"2.00"
3776,1517,2076,463,"1.43"
3777,1599,2216,349,"0.71"
3778,182,295,496,"1.29"
3779,1159,1713,303,"13.85"
3780,285,537,300,"1.43"
3781,175,395,318,"1.79"
3782,1592,2370,430,"4.29"
3783,1162,1687,434,"7.69"
3784,188,278,345,"3.93"
3785,423,813,435,"3.20"
3786,1602,2292,333,"3.57"
3787,1784,2667,379,"18.75"
3788,1683,2450,474,"1.25"
3789,1688,2461,355,"6.79"
3790,1496,2091,361,"1.43"
3791,1164,1731,425,"15.38"
3792,290,608,319,"2.50"
3793,1072,1541,351,"1.84"
3794,1437,2009,367,"5.38"
3795,64,155,338,"1.60"
3796,276,495,309,"4.50"
3797,179,305,335,"3.93"
3798,1591,2360,385,"1.43"
3799,1593,2319,311,"2.50"
3800,298,610,351,"1.07"
3801,616,1101,418,"9.52"
3802,291,679,383,"2.86"
3803,1871,2750,438,"2.00"
3804,1594,2249,385,"1.79"
3805,299,530,351,"1.43"
3806,1684,2622,489,"1.40"
3807,1595,2358,418,"2.14"
3808,1690,2426,398,"1.07"
3809,188,321,401,"2.86"
3810,944,1466,413,"1.07"
3811,60,58,346,"1.07"
3812,1964,2858,456,"2.60"
3813,417,850,322,"3.20"
3814,1597,2308,419,"2.86"
3815,1591,2280,435,"3.50"
3816,1598,2241,444,"2.86"
3817,1162,1665,472,"2.00"
3818,1498,3018,499,"6.15"
3819,177,289,454,"4.29"
3820,1495,3011,338,"4.00"
3821,864,1338,304,"15.38"
3822,183,439,328,"1.25"
3823,1689,2591,371,"7.20"
3824,1162,1708,463,"5.77"
3825,1956,2992,419,"1.60"
3826,290,580,437,"1.43"
3827,175,432,312,"5.71"
3828,173,331,321,"3.57"
3829,1601,2269,362,"3.21"
3830,1695,2539,496,"1.40"
3831,1691,2431,494,"4.43"
3832,1683,2480,416,"1.96"
3833,708,1130,493,"2.80"
3834,1246,1853,474,"4.80"
3835,1078,1529,454,"1.84"
3836,1599,2372,462,"5.71"
3837,948,1406,477,"3.20"
3838,1691,2580,383,"2.00"
3839,182,288,374,"3.57"
3840,68,48,385,"1.79"
3841,877,1308,377,"12.81"
3842,528,969,465,"1.84"
3843,1438,1994,499,"6.92"
3844,1258,1862,475,"0.16"
3845,60,80,378,"1.96"
3846,178,379,486,"1.43"
3847,61,82,367,"6.79"
3848,945,1459,369,"7.14"
3849,70,98,450,"3.39"
3850,173,426,397,"1.79"
3851,531,942,441,"2.00"
3852,179,311,380,"1.29"
3853,302,554,487,"1.43"
3854,860,1320,458,"8.92"
3855,414,800,388,"0.64"
3856,530,896,393,"3.12"
3857,862,1355,459,"7.69"
3858,808,1242,465,"6.96"
3859,174,411,356,"1.50"
3860,1973,2884,472,"4.80"
3861,1691,2632,389,"5.60"
3862,187,481,412,"7.69"
3863,534,965,460,"4.00"
3864,536,929,350,"5.20"
3865,865,3016,464,"3.57"
3866,861,1339,392,"6.92"
3867,185,303,495,"2.86"
3868,1158,1730,425,"6.15"
3869,412,767,387,"9.60"
3870,954,1374,348,"5.20"
3871,873,1323,334,"15.38"
3872,1508,2130,330,"3.39"
3873,945,1490,425,"3.39"
3874,1600,2228,347,"2.86"
3875,948,1448,340,"1.29"
3876,1153,1706,332,"15.38"
3877,182,351,356,"3.57"
3878,186,448,477,"9.23"
3879,1596,2313,397,"1.29"
3880,1592,2250,402,"1.50"
3881,946,1504,454,"1.71"
3882,286,666,388,"4.29"
3883,809,1176,380,"1.07"
3884,1496,2086,438,"4.29"
3885,1691,2435,301,"1.96"
3886,538,876,398,"2.94"
3887,1597,2281,316,"1.43"
3888,71,216,327,"9.60"
3889,181,401,415,"1.79"
3890,411,820,359,"4.40"
3891,1596,2271,343,"1.43"
3892,621,998,343,"1.60"
3893,705,1170,479,"4.00"
3894,1159,1684,462,"6.92"
3895,1252,1815,314,"0.80"
3896,1595,2266,410,"3.57"
3897,281,674,485,"2.86"
3898,176,436,400,"4.29"
3899,289,598,371,"1.79"
3900,942,1482,395,"1.79"
3901,1247,1821,435,"5.60"
3902,184,459,379,"7.69"
3903,1074,1540,416,"2.00"
3904,1593,2260,366,"2.50"
3905,176,371,433,"1.43"
3906,1339,1926,363,"2.00"
3907,173,386,303,"4.46"
3908,1677,2474,307,"3.39"
3909,1685,2503,490,"1.79"
3910,1979,2886,338,"2.80"
3911,619,1051,406,"1.60"
3912,1509,2046,429,"1.04"
3913,1976,2895,319,"2.00"
3914,807,1210,354,"1.43"
3915,187,298,314,"1.29"
3916,72,190,470,"9.60"
3917,285,625,341,"3.21"
3918,622,976,352,"2.00"
3919,184,343,468,"3.21"
3920,539,936,356,"1.84"
3921,1978,2845,404,"3.20"
3922,623,1112,342,"2.00"
3923,285,658,443,"2.50"
3924,957,1375,356,"3.20"
3925,803,1222,344,"3.57"
3926,173,450,360,"13.85"
3927,293,621,373,"1.80"
3928,178,336,341,"1.07"
3929,278,564,357,"1.43"
3930,1604,2326,490,"1.79"
3931,1980,2862,459,"2.60"
3932,802,1246,500,"3.18"
3933,1158,1636,358,"3.20"
3934,1956,2966,449,"0.16"
3935,186,283,370,"0.86"
3936,184,250,392,"1.43"
3937,1520,2040,410,"2.14"
3938,65,215,486,"0.16"
3939,1499,2140,443,"7.14"
3940,1593,2329,342,"2.50"
3941,173,296,367,"2.86"
3942,182,335,340,"2.14"
3943,1162,1662,337,"7.20"
3944,863,1364,361,"15.38"
3945,1691,2494,346,"1.43"
3946,1593,2278,475,"2.14"
3947,532,885,396,"5.00"
3948,1598,2202,397,"1.36"
3949,615,1009,375,"8.00"
3950,869,1334,496,"5.38"
3951,1695,2422,344,"3.39"
3952,66,62,360,"3.21"
3953,1245,1886,325,"9.60"
3954,1694,2392,427,"1.71"
3955,713,1157,351,"3.60"
3956,184,368,327,"1.79"
3957,65,229,375,"7.20"
3958,292,507,368,"0.64"
3959,620,982,355,"8.00"
3960,294,592,427,"3.21"
3961,1529,2123,457,"3.21"
3962,1793,2654,428,"12.50"
3963,79,18,433,"4.29"
3964,823,1185,477,"1.07"
3965,1613,2361,464,"2.86"
3966,1523,2119,487,"1.25"
3967,1087,1526,327,"2.00"
3968,97,164,456,"2.00"
3969,1879,2710,378,"2.40"
3970,1876,2767,302,"0.80"
3971,1533,2061,444,"1.14"
3972,972,1473,331,"1.43"
3973,739,1116,488,"2.40"
3974,203,370,318,"2.86"
3975,310,685,317,"4.29"
3976,1873,2833,384,"5.60"
3977,818,1258,305,"1.07"
3978,1874,2787,392,"6.40"
3979,550,913,359,"12.50"
3980,1701,2428,307,"1.43"
3981,312,551,319,"1.79"
3982,879,1321,465,"9.23"
3983,309,3013,443,"1.43"
3984,324,506,487,"0.71"
3985,1884,2772,329,"9.60"
3986,1527,2112,353,"1.07"
3987,1269,1814,337,"0.64"
3988,1608,2227,309,"4.29"
3989,433,819,489,"4.00"
3990,194,262,463,"3.21"
3991,207,364,416,"1.25"
3992,1608,2267,343,"2.50"
3993,980,1402,411,"4.80"
3994,545,889,335,"18.75"
3995,1176,1722,413,"6.92"
3996,198,354,400,"1.43"
3997,960,1488,405,"3.21"
3998,203,381,316,"2.46"
3999,201,316,399,"1.79"
4000,1094,3026,336,"2.14"
4001,1094,3012,458,"3.57"
4002,212,383,400,"1.64"
4003,551,918,495,"9.38"
4004,435,794,327,"2.40"
4005,2003,2874,358,"2.80"
4006,817,1181,399,"1.07"
4007,967,1409,384,"1.07"
4008,191,389,399,"4.29"
4009,1611,2225,409,"3.57"
4010,1993,2891,483,"3.20"
4011,819,1196,480,"3.21"
4012,209,290,302,"2.14"
4013,194,320,400,"2.43"
4014,731,1158,439,"2.00"
4015,1795,2693,458,"7.50"
4016,319,638,380,"1.79"
4017,1987,2885,466,"3.60"
4018,327,589,405,"2.07"
4019,209,483,389,"4.62"
4020,963,1366,443,"4.80"
4021,196,251,449,"1.07"
4022,548,865,459,"3.12"
4023,209,275,409,"3.18"
4024,645,991,397,"4.80"
4025,1363,1896,319,"4.80"
4026,1531,2185,393,"9.38"
4027,887,1287,416,"15.62"
4028,212,268,311,"1.29"
4029,2002,2950,311,"5.60"
4030,194,265,322,"2.86"
4031,1612,2314,354,"2.14"
4032,882,1327,401,"9.23"
4033,643,1029,461,"3.20"
4034,203,318,379,"3.18"
4035,1615,2232,368,"1.43"
4036,203,484,494,"4.62"
4037,193,261,365,"3.21"
4038,1698,2398,339,"3.21"
4039,205,366,409,"0.86"
4040,1090,1534,353,"2.00"
4041,438,857,323,"4.80"
4042,312,684,438,"2.14"
4043,1182,1648,356,"2.00"
4044,190,3034,468,"1.71"
4045,1445,1988,469,"4.62"
4046,964,1450,362,"1.43"
4047,90,21,310,"1.07"
4048,1610,2324,304,"1.29"
4049,1357,1947,398,"6.40"
4050,549,926,351,"3.20"
4051,211,404,413,"7.14"
4052,1987,2847,488,"4.00"
4053,1263,1802,302,"7.20"
4054,550,963,348,"1.44"
4055,1611,2253,360,"2.14"
4056,1611,2236,362,"5.00"
4057,1701,2411,377,"3.39"
4058,1698,2484,441,"1.43"
4059,325,681,414,"1.79"
4060,1989,2864,401,"2.56"
4061,1185,1638,433,"4.80"
4062,94,22,431,"1.07"
4063,2001,2943,423,"4.00"
4064,1702,2631,400,"3.20"
4065,1529,2145,359,"6.79"
4066,318,509,464,"1.79"
4067,1447,2019,489,"5.38"
4068,202,313,346,"1.43"
4069,548,958,354,"3.20"
4070,1443,2024,398,"4.62"
4071,552,866,381,"12.50"
4072,320,532,397,"3.57"
4073,208,454,354,"6.15"
4074,1609,2357,483,"70.31"
4075,81,46,371,"4.36"
4076,203,329,428,"4.29"
4077,1610,2301,386,"2.50"
4078,433,3023,300,"2.86"
4079,969,1435,348,"3.21"
4080,330,602,405,"2.75"
4081,1697,2504,444,"3.07"
4082,1531,2159,303,"13.12"
4083,1615,2197,461,"3.21"
4084,734,1134,351,"3.20"
4085,202,317,393,"3.21"
4086,1700,2605,381,"3.36"
4087,102,99,497,"1.29"
4088,821,1251,465,"2.29"
4089,643,994,358,"1.84"
4090,983,1404,471,"8.00"
4091,971,1457,485,"1.07"
4092,76,234,410,"5.60"
4093,1529,2090,349,"4.29"
4094,1263,1794,346,"2.40"
4095,211,474,430,"13.85"
4096,1352,1936,375,"2.00"
4097,204,433,317,"2.14"
4098,205,346,495,"4.29"
4099,1171,1699,394,"13.85"
4100,429,797,396,"3.20"
4101,1533,2103,405,"1.43"
4102,973,1465,350,"1.07"
4103,1605,2198,310,"3.21"
4104,199,399,325,"3.21"
4105,305,591,467,"2.50"
4106,1444,1991,367,"6.15"
4107,1808,2700,460,"5.00"
4108,1180,1725,347,"4.62"
4109,435,812,347,"3.20"
4110,79,88,428,"2.14"
4111,90,35,309,"1.79"
4112,79,205,345,"6.48"
4113,1447,1993,409,"13.85"
4114,196,274,462,"1.29"
4115,1606,2237,414,"2.14"
4116,321,627,381,"5.00"
4117,1089,1505,360,"1.60"
4118,1985,2944,432,"3.20"
4119,1874,2731,400,"7.20"
4120,1610,2298,462,"3.57"
4121,1700,2567,412,"2.00"
4122,1524,2194,466,"19.38"
4123,630,997,343,"5.20"
4124,971,1472,448,"4.39"
4125,1611,2254,430,"2.14"
4126,880,1296,456,"3.12"
4127,196,309,459,"3.57"
4128,1084,1524,345,"1.44"
4129,1879,2736,450,"6.40"
4130,1605,2299,458,"3.43"
4131,628,1035,377,"2.00"
4132,968,1431,344,"1.96"
4133,1532,2192,352,"6.25"
4134,1607,2231,384,"2.14"
4135,885,1281,307,"7.81"
4136,437,758,392,"2.00"
4137,1988,2868,478,"4.00"
4138,1804,2696,436,"5.00"
4139,1443,1992,327,"7.69"
4140,1354,1944,359,"7.20"
4141,972,1373,306,"8.00"
4142,1267,1758,375,"13.12"
4143,198,467,466,"9.23"
4144,1178,1702,380,"6.15"
4145,720,1150,449,"2.40"
4146,1700,2454,356,"3.21"
4147,818,1249,334,"1.43"
4148,735,1152,319,"3.60"
4149,1527,2167,426,"15.62"
4150,442,809,500,"2.00"
4151,80,199,366,"5.60"
4152,552,923,477,"3.20"
4153,1168,1621,368,"5.60"
4154,431,832,324,"4.00"
4155,1605,2331,369,"4.29"
4156,549,961,341,"2.00"
4157,1527,2050,411,"3.39"
4158,881,1322,305,"6.92"
4159,1702,2396,407,"4.29"
4160,442,817,483,"2.24"
4161,197,393,477,"1.43"
4162,314,631,393,"4.29"
4163,885,1312,369,"6.25"
4164,744,1133,419,"2.80"
4165,969,3022,408,"1.25"
4166,980,1389,310,"4.80"
4167,209,440,353,"4.29"
4168,83,138,407,"2.00"
4169,209,385,392,"36.55"
4170,91,3024,320,"2.86"
4171,879,1301,378,"15.94"
4172,1529,2098,447,"3.04"
4173,313,544,445,"4.21"
4174,1612,2364,484,"4.64"
4175,1613,2208,482,"2.86"
4176,821,3017,325,"2.00"
4177,1187,1605,384,"2.40"
4178,635,992,331,"1.84"
4179,315,578,450,"1.43"
4180,982,1377,405,"1.84"
4181,313,499,362,"7.14"
4182,1703,2570,352,"5.76"
4183,883,1351,304,"13.85"
4184,1533,2163,385,"15.62"
4185,552,917,415,"9.38"
4186,983,1455,365,"1.07"
4187,636,1027,412,"5.60"
4188,197,334,323,"4.29"
4189,1985,2893,414,"3.20"
4190,547,907,406,"12.50"
4191,200,396,436,"1.79"
4192,1266,1749,381,"12.50"
4193,201,430,495,"2.86"
4194,323,538,399,"2.86"
4195,976,1493,330,"1.07"
4196,1532,2164,470,"18.75"
4197,315,512,439,"7.14"
4198,427,828,498,"3.20"
4199,442,689,498,"5.60"
4200,960,1486,411,"6.79"
4201,429,858,356,"4.00"
4202,211,463,491,"6.92"
4203,1889,2811,491,"0.80"
4204,196,315,494,"2.86"
4205,881,1358,422,"5.77"
4206,432,739,491,"2.00"
4207,196,322,489,"1.79"
4208,1806,3033,440,"3.29"
4209,651,1104,414,"7.60"
4210,1610,2309,379,"1.79"
4211,198,380,466,"2.21"
4212,1610,2377,440,"4.29"
4213,1606,2380,447,"3.57"
4214,650,1025,424,"2.40"
4215,985,1477,375,"1.07"
4216,327,555,308,"2.86"
4217,1527,2108,342,"3.21"
4218,1531,2071,474,"1.43"
4219,330,597,391,"3.21"
4220,1259,1798,313,"5.60"
4221,1887,2830,335,"0.80"
4222,551,940,375,"1.44"
4223,1698,2457,379,"1.07"
4224,629,1095,366,"7.36"
4225,209,297,393,"1.07"
4226,1703,2403,480,"2.14"
4227,546,902,408,"13.12"
4228,1609,2310,471,"3.93"
4229,881,1362,499,"5.38"
4230,552,941,445,"4.80"
4231,1800,2677,444,"6.56"
4232,1611,2256,335,"2.14"
4233,1702,2497,464,"1.79"
4234,1261,1833,310,"1.92"
4235,1609,2218,336,"4.29"
4236,545,946,325,"1.44"
4237,1607,2367,378,"1.29"
4238,1188,1575,354,"6.40"
4239,206,473,355,"15.38"
4240,882,1328,477,"8.85"
4241,967,1371,409,"1.60"
4242,1987,2876,332,"3.20"
4243,734,1115,340,"3.20"
4244,1605,2246,371,"3.57"
4245,1441,2000,400,"5.38"
4246,1881,2768,394,"1.60"
4247,546,869,325,"4.75"
4248,80,191,406,"3.20"
4249,323,616,371,"3.21"
4250,200,375,384,"7.14"
4251,320,575,359,"7.14"
4252,1610,2315,394,"2.79"
4253,1879,2718,364,"1.40"
4254,190,415,464,"1.43"
4255,1178,1703,336,"13.85"
4256,881,1330,329,"7.69"
4257,1607,2342,423,"2.50"
4258,191,355,425,"2.14"
4259,204,260,322,"1.79"
4260,1175,1657,469,"2.40"
4261,1168,1704,313,"6.92"
4262,1605,2203,327,"7.14"
4263,207,271,410,"4.29"
4264,307,626,491,"4.29"
4265,1699,2433,396,"3.57"
4266,314,569,400,"1.79"
4267,1182,1678,405,"7.20"
4268,1180,1561,457,"0.80"
4269,1524,2166,489,"7.50"
4270,313,522,360,"2.14"
4271,1606,2363,472,"3.93"
4272,1703,2416,313,"1.07"
4273,881,1329,443,"15.38"
4274,741,1162,317,"3.60"
4275,824,1182,364,"4.64"
4276,428,818,432,"4.80"
4277,1170,1733,382,"5.38"
4278,633,3008,405,"3.93"
4279,1266,1823,439,"5.60"
4280,1264,1790,358,"7.20"
4281,322,571,423,"1.75"
4282,1181,1618,429,"3.20"
4283,734,1118,443,"2.00"
4284,545,877,477,"12.50"
4285,1608,2337,450,"3.93"
4286,311,581,463,"38.44"
4287,322,559,455,"2.86"
4288,199,358,408,"1.43"
4289,1174,1736,398,"6.15"
4290,1526,2093,394,"1.43"
4291,313,513,485,"1.79"
4292,1528,2117,407,"1.07"
4293,1700,2490,316,"1.07"
4294,1884,3014,376,"1.14"
4295,980,1396,448,"3.20"
4296,204,299,417,"4.29"
4297,1699,2512,368,"2.00"
4298,1610,2373,410,"4.36"
4299,317,661,378,"1.79"
4300,1184,1711,358,"8.85"
4301,197,388,436,"3.36"
4302,1184,1683,329,"15.38"
4303,1982,2881,364,"2.40"
4304,1265,1844,390,"3.20"
4305,1991,2960,478,"7.12"
4306,73,113,490,"2.00"
4307,92,141,450,"6.40"
4308,201,312,456,"2.14"
4309,1088,1512,385,"2.00"
4310,1792,2681,433,"15.62"
4311,307,542,404,"3.57"
4312,330,556,325,"2.50"
4313,823,1179,360,"3.21"
4314,197,397,430,"3.21"
4315,1990,2889,450,"4.40"
4316,1612,2339,439,"2.04"
4317,305,672,440,"2.14"
4318,1887,2778,345,"1.52"
4319,96,169,364,"3.20"
4320,980,1369,389,"5.20"
4321,1698,2594,315,"2.00"
4322,1698,2399,410,"3.57"
4323,194,252,462,"3.57"
4324,1703,2453,308,"7.14"
4325,102,42,455,"1.07"
4326,1608,2209,329,"1.43"
4327,1169,1732,339,"11.54"
4328,1530,3035,454,"0.86"
4329,1798,2657,471,"7.50"
4330,1527,2127,325,"1.79"
4331,200,400,424,"1.75"
4332,198,3007,463,"2.86"
4333,204,333,428,"5.00"
4334,1805,2652,470,"5.31"
4335,1804,2678,485,"5.00"
4336,1525,2175,476,"5.00"
4337,83,228,312,"4.00"
4338,87,34,358,"7.14"
4339,206,431,482,"3.21"
4340,1608,2222,408,"2.86"
4341,1182,1639,408,"1.40"
4342,97,166,385,"5.60"
4343,1613,2211,343,"1.43"
4344,1267,1875,489,"2.48"
4345,632,988,305,"4.00"
4346,306,494,432,"2.50"
4347,1615,2275,346,"4.43"
4348,195,452,395,"5.77"
4349,432,848,464,"2.80"
4350,819,1173,387,"3.39"
4351,195,477,426,"6.15"
4352,1608,2369,458,"3.21"
4353,84,144,449,"2.00"
4354,969,1427,498,"1.07"
4355,1615,2333,317,"3.57"
4356,1361,1909,466,"4.80"
4357,1530,2056,436,"1.07"
4358,885,1318,320,"6.92"
4359,308,502,471,"3.21"
4360,975,1403,353,"5.20"
4361,1608,2234,302,"1.50"
4362,437,831,340,"3.20"
4363,1890,2751,386,"4.00"
4364,1357,1968,303,"4.80"
4365,551,900,348,"6.25"
4366,1172,1712,423,"5.15"
4367,1702,2596,407,"5.60"
4368,427,772,421,"7.20"
4369,428,852,339,"4.80"
4370,1880,2709,417,"4.80"
4371,738,1165,425,"2.80"
4372,329,652,379,"2.14"
4373,1608,2350,474,"4.29"
4374,436,690,491,"1.40"
4375,194,413,444,"2.14"
4376,1173,1663,479,"0.80"
4377,312,673,356,"1.43"
4378,1343,3032,440,"10.94"
4379,438,759,339,"6.40"
4380,83,174,384,"7.20"
4381,1701,2549,399,"2.32"
4382,886,1265,465,"3.12"
4383,1525,2070,443,"1.07"
4384,883,1310,336,"9.69"
4385,210,461,305,"6.92"
4386,1806,2669,433,"9.38"
4387,1448,2031,488,"7.69"
4388,1610,2330,417,"1.71"
4389,429,737,442,"2.00"
4390,84,50,438,"1.07"
4391,93,194,374,"9.44"
4392,1441,2021,386,"5.77"
4393,824,1233,400,"3.21"
4394,441,855,405,"2.80"
4395,967,1471,300,"1.43"
4396,1265,1785,473,"1.96"
4397,1880,2779,470,"3.20"
4398,1448,2034,469,"13.85"
4399,1532,2057,427,"1.79"
4400,1185,1688,424,"5.38"
4401,1791,2656,452,"12.50"
4402,310,600,318,"1.79"
4403,1698,2506,384,"1.43"
4404,326,603,458,"1.79"
